# Time-averaged data for fix savg
# TimeStep v_gamma c_myP[1] c_myP[2] c_myP[4]
2274700 0.227465 -20065.8 -22439.4 -30319.5
2274800 0.227475 -20503.7 -22350.2 -30267.1
2274900 0.227485 -20588.8 -22872.6 -30035.5
2275000 0.227495 -20932.8 -22631.5 -29949.3
2275100 0.227505 -21188.6 -23584 -29371.6
2275200 0.227515 -21401.5 -23281.3 -29573.2
2275300 0.227525 -21639 -23364.7 -29398.5
2275400 0.227535 -21061 -23497.2 -29597.5
2275500 0.227545 -21364.4 -23540.4 -29334.3
2275600 0.227555 -21011.5 -23470.2 -29646.1
2275700 0.227565 -20815.6 -22696.2 -29963.4
2275800 0.227575 -20707.9 -22594.3 -29996.6
2275900 0.227585 -20765.3 -22808.4 -29915.4
2276000 0.227595 -20465.2 -22072.3 -30249.5
2276100 0.227605 -19708.1 -21879 -30617.9
2276200 0.227615 -19907.5 -21711.3 -30670.6
2276300 0.227625 -19749.9 -22012.4 -30497.6
2276400 0.227635 -19757.5 -21718 -30691.4
2276500 0.227645 -19733.7 -21482.7 -30936.8
2276600 0.227655 -20025.1 -22286.6 -30293.8
2276700 0.227665 -20298.9 -21861.5 -30424.7
2276800 0.227675 -20260.9 -22892.1 -30102.5
2276900 0.227685 -20330.1 -22155.2 -30370.1
2277000 0.227695 -21153.4 -23341.2 -29525
2277100 0.227705 -21260.7 -23073.3 -29753.4
2277200 0.227715 -21544.1 -23408.5 -29389.8
2277300 0.227725 -21214.8 -23445.4 -29722.8
2277400 0.227735 -21623.8 -23612.6 -29398.9
2277500 0.227745 -20703.4 -23424.9 -29672.4
2277600 0.227755 -21304.3 -23071.5 -29772.1
2277700 0.227765 -21125 -22934.1 -29799.5
2277800 0.227775 -20706.3 -22783 -29913.9
2277900 0.227785 -20834.6 -22560.5 -30032.8
2278000 0.227795 -20134.1 -22269 -30466.3
2278100 0.227805 -19847.3 -21813.1 -30617.7
2278200 0.227815 -19626.5 -21987.6 -30709.4
2278300 0.227825 -20041.7 -21783.1 -30696.7
2278400 0.227835 -19734.4 -21546.9 -30912
2278500 0.227845 -19941 -22075.7 -30564.1
2278600 0.227855 -20021.7 -21788.9 -30566.1
2278700 0.227865 -20116.5 -22472 -30226.1
2278800 0.227875 -20427.2 -22132 -30449.8
2278900 0.227885 -20610.3 -22863.7 -29984.3
2279000 0.227895 -21101.4 -23104.5 -29815.2
2279100 0.227905 -21635.4 -23301.3 -29484.2
2279200 0.227915 -20844.9 -23378.1 -29835.1
2279300 0.227925 -21379.3 -23428.8 -29491.1
2279400 0.227935 -21530.8 -23877.9 -29327.2
2279500 0.227945 -21236.6 -23258.1 -29706.4
2279600 0.227955 -21272.9 -23182.1 -29759.6
2279700 0.227965 -21111.5 -23284.2 -29727.3
2279800 0.227975 -21069.5 -22626.1 -29862.6
2279900 0.227985 -20188.8 -22609.4 -30280.8
2280000 0.227995 -20242.6 -22035.5 -30515.5
2280100 0.228005 -20059.5 -22221.7 -30526.4
2280200 0.228015 -20028.9 -21943.7 -30602.1
2280300 0.228025 -19709.6 -21463.2 -30907.4
2280400 0.228035 -19732.2 -21778.9 -30696.8
2280500 0.228045 -20113.5 -21758.3 -30510.1
2280600 0.228055 -19923.7 -22192.5 -30617.4
2280700 0.228065 -20148.1 -21916.4 -30590.9
2280800 0.228075 -20401.7 -22632.5 -30231.6
2280900 0.228085 -20689.4 -22673.9 -30099.4
2281000 0.228095 -21125.1 -22952.2 -29824.2
2281100 0.228105 -20889.2 -23328.4 -29813.1
2281200 0.228115 -21626.4 -23486.9 -29524.4
2281300 0.228125 -21297.6 -23758.5 -29561.3
2281400 0.228135 -21534.3 -23399.2 -29571.9
2281500 0.228145 -21421.5 -23378.9 -29656
2281600 0.228155 -21112.5 -23390.1 -29555.8
2281700 0.228165 -21167.2 -22638.7 -29801.9
2281800 0.228175 -20652.4 -23038.4 -29986.9
2281900 0.228185 -20428.8 -22370.1 -30315.5
2282000 0.228195 -20065.9 -22474.9 -30523.1
2282100 0.228205 -20219.1 -22170.5 -30491.6
2282200 0.228215 -20024.9 -21588.3 -30715
2282300 0.228225 -19674.2 -22010.6 -30694.6
2282400 0.228235 -20154.7 -21673.6 -30558.7
2282500 0.228245 -19871.6 -22165.9 -30602.7
2282600 0.228255 -20149.9 -21786.2 -30689.5
2282700 0.228265 -20183.6 -22342.5 -30545
2282800 0.228275 -20405.5 -22649.3 -30278
2282900 0.228285 -21083.1 -22527.6 -29961.8
2283000 0.228295 -20766.7 -23205.8 -29940
2283100 0.228305 -21133.3 -22841.5 -29916.3
2283200 0.228315 -21350.1 -23876.2 -29507.3
2283300 0.228325 -21468.3 -23454.6 -29550.6
2283400 0.228335 -21490 -23103.1 -29707.6
2283500 0.228345 -21242.3 -23810.8 -29495.1
2283600 0.228355 -21726.1 -22824.2 -29591.5
2283700 0.228365 -20462.9 -23256.6 -30064.6
2283800 0.228375 -20890 -22722.9 -30114.9
2283900 0.228385 -20412.3 -22767.5 -30340.4
2284000 0.228395 -20270.3 -22341.4 -30435.5
2284100 0.228405 -20370.1 -21697.1 -30485.6
2284200 0.228415 -19785.9 -22169.7 -30650.9
2284300 0.228425 -20296 -21706.2 -30462.3
2284400 0.228435 -19687.5 -22019.8 -30768.1
2284500 0.228445 -19831.9 -21836.8 -30804.4
2284600 0.228455 -20157.9 -22118.4 -30653
2284700 0.228465 -20307.6 -22517.1 -30375
2284800 0.228475 -20661.5 -21923.4 -30320.9
2284900 0.228485 -20583.9 -23274.2 -29986.9
2285000 0.228495 -21207.5 -22957.7 -29855.1
2285100 0.228505 -21027.6 -23349.2 -29862.2
2285200 0.228515 -21292.1 -23537.1 -29672.5
2285300 0.228525 -21594.7 -23127.9 -29777.6
2285400 0.228535 -21128.2 -23807.6 -29636.7
2285500 0.228545 -21739.8 -23144.7 -29480.4
2285600 0.228555 -20929.1 -23610.1 -29884.5
2285700 0.228565 -20909.9 -22906.7 -30024
2285800 0.228575 -20695.6 -22842.9 -30133.4
2285900 0.228585 -20408.5 -22508.5 -30254.9
2286000 0.228595 -20777.8 -21866.7 -30318.8
2286100 0.228605 -19675.7 -22458.3 -30639.8
2286200 0.228615 -20257.5 -21686.9 -30630.1
2286300 0.228625 -19938.6 -22156.1 -30707
2286400 0.228635 -19810.7 -21954 -30771
2286500 0.228645 -19946.1 -21843.5 -30791.7
2286600 0.228655 -20021.5 -22386.5 -30635.7
2286700 0.228665 -20823.8 -22051.6 -30273.5
2286800 0.228675 -20253.3 -22613.5 -30425.2
2286900 0.228685 -20731.9 -23044.1 -29949.4
2287000 0.228695 -20995.3 -22850.3 -30166
2287100 0.228705 -21136.8 -23760.4 -29668
2287200 0.228715 -21664.7 -22990.5 -29791.6
2287300 0.228725 -21272.2 -24031.5 -29655.1
2287400 0.228735 -21485.2 -23043.5 -29786
2287500 0.228745 -21324.6 -23664.6 -29648.2
2287600 0.228755 -20870 -23576.8 -29867.1
2287700 0.228765 -21126.5 -22659.2 -29975.3
2287800 0.228775 -20411.9 -22994.8 -30214.5
2287900 0.228785 -20933.8 -22257.6 -30209.1
2288000 0.228795 -20103 -22607 -30421.6
2288100 0.228805 -20236 -21909.2 -30785.2
2288200 0.228815 -20167.5 -22032.7 -30586.8
2288300 0.228825 -19543.4 -22134.4 -30798.7
2288400 0.228835 -20040.3 -21725.8 -30723.6
2288500 0.228845 -19645.2 -22076.1 -30895.7
2288600 0.228855 -20584.8 -21966.8 -30441.5
2288700 0.228865 -20196.6 -22600.8 -30497.1
2288800 0.228875 -20602 -22773.9 -30128.1
2288900 0.228885 -20694.2 -22561.8 -30235.3
2289000 0.228895 -21072.6 -23641.5 -29772.2
2289100 0.228905 -21611 -22987.1 -29777.1
2289200 0.228915 -21203.1 -23836.8 -29687.6
2289300 0.228925 -21512.1 -23338.1 -29740.4
2289400 0.228935 -21594.3 -23740.8 -29492.4
2289500 0.228945 -20855.2 -23581.7 -29817.6
2289600 0.228955 -21365.9 -22965.9 -29869.1
2289700 0.228965 -20594.3 -23121.4 -30156.5
2289800 0.228975 -21249.3 -22535.9 -30003.6
2289900 0.228985 -20366.5 -22552.8 -30359.5
2290000 0.228995 -20157 -22298.5 -30550.4
2290100 0.229005 -20219.5 -21928.8 -30688.6
2290200 0.229015 -19765.7 -22425.3 -30776.4
2290300 0.229025 -20150.3 -21600.7 -30822
2290400 0.229035 -19897 -22330.2 -30779.2
2290500 0.229045 -20477 -21796.4 -30689.9
2290600 0.229055 -20105.9 -22335.3 -30542.6
2290700 0.229065 -20499 -22845.7 -30240.3
2290800 0.229075 -20837.6 -22338.8 -30379.2
2290900 0.229085 -20697.7 -23440.3 -30039.3
2291000 0.229095 -21473.7 -22863.5 -29906.6
2291100 0.229105 -21212.5 -23775.3 -29693.3
2291200 0.229115 -21282.1 -23120.3 -29974.2
2291300 0.229125 -21415.9 -23647.4 -29565
2291400 0.229135 -20910.1 -23548.7 -29933.2
2291500 0.229145 -21532.9 -23079.2 -29808.4
2291600 0.229155 -20786.1 -23414.2 -30068.8
2291700 0.229165 -21266.1 -22671.5 -30018.9
2291800 0.229175 -20716.9 -22791.9 -30191.4
2291900 0.229185 -20450.9 -22591.1 -30347.6
2292000 0.229195 -20224.7 -21830.9 -30643.3
2292100 0.229205 -19810.2 -22649.8 -30568.1
2292200 0.229215 -20372.7 -21900.5 -30584.1
2292300 0.229225 -19813 -22035 -30929.8
2292400 0.229235 -20181.1 -21977.7 -30702.7
2292500 0.229245 -20386.4 -22319 -30533.5
2292600 0.229255 -20293.3 -22780.2 -30331.6
2292700 0.229265 -20573.4 -21853.2 -30539.6
2292800 0.229275 -20405.9 -23371.2 -30144.5
2292900 0.229285 -21222.5 -22493.7 -30133.4
2293000 0.229295 -21050.2 -23492.6 -29836.3
2293100 0.229305 -21206.6 -23163.5 -30083.3
2293200 0.229315 -21551.2 -23166.3 -29788.1
2293300 0.229325 -20856.6 -24060.4 -29775.2
2293400 0.229335 -21779.9 -22855.5 -29849.5
2293500 0.229345 -20785.1 -23723.1 -30108.1
2293600 0.229355 -21133.1 -22730.3 -30117.4
2293700 0.229365 -21034.4 -23080 -30033.6
2293800 0.229375 -20721.9 -22942.2 -30312.1
2293900 0.229385 -20606.7 -22198.3 -30597.8
2294000 0.229395 -19890.3 -22982.6 -30698.1
2294100 0.229405 -20632.6 -21718.6 -30562.1
2294200 0.229415 -19886.2 -22384.8 -30793.4
2294300 0.229425 -20048.6 -21806.8 -30926
2294400 0.229435 -20422.4 -22156.6 -30533.7
2294500 0.229445 -20181.2 -22808.7 -30623.4
2294600 0.229455 -20675.5 -21877.4 -30621.1
2294700 0.229465 -19933.1 -23077.1 -30585.6
2294800 0.229475 -21051.4 -22532.2 -30222.9
2294900 0.229485 -21057.7 -23263.8 -29948.8
2295000 0.229495 -20845.4 -23223.9 -30137.5
2295100 0.229505 -21598.9 -23021.8 -29839.6
2295200 0.229515 -21198.7 -24231.7 -29662.1
2295300 0.229525 -21879.2 -23007.5 -29665.2
2295400 0.229535 -20949.7 -23741.6 -30037
2295500 0.229545 -21187 -23281.5 -29977.4
2295600 0.229555 -21277.7 -22730.2 -30006.9
2295700 0.229565 -20469.5 -23401.5 -30191.2
2295800 0.229575 -20812.4 -22035.2 -30562.1
2295900 0.229585 -20075 -22962.9 -30549.4
2296000 0.229595 -20430.9 -22053 -30675.4
2296100 0.229605 -20352.1 -22103.4 -30652.2
2296200 0.229615 -19682.9 -21891.6 -31020.3
2296300 0.229625 -20533.9 -21799.9 -30563.2
2296400 0.229635 -19880.7 -22716.2 -30725
2296500 0.229645 -20646.1 -21998 -30621.9
2296600 0.229655 -20237.9 -22832.5 -30573
2296700 0.229665 -20610.9 -22732.8 -30420.3
2296800 0.229675 -21002.6 -22597.8 -30195
2296900 0.229685 -20897.9 -23562.1 -30010.6
2297000 0.229695 -21444.8 -22945.7 -30006.4
2297100 0.229705 -20962.1 -23781.1 -29947.2
2297200 0.229715 -21822.1 -23510.8 -29648.5
2297300 0.229725 -21228.2 -23448 -29989.6
2297400 0.229735 -21147.6 -23418.9 -29879.5
2297500 0.229745 -21372.2 -22797.9 -30074.8
2297600 0.229755 -21003.5 -23725.9 -30035.2
2297700 0.229765 -20882.6 -22479.7 -30491.1
2297800 0.229775 -20383.3 -23017.6 -30469
2297900 0.229785 -20440.9 -22232.7 -30735.1
2298000 0.229795 -20719.2 -22304.3 -30333.5
2298100 0.229805 -19856.8 -22250 -30933.8
2298200 0.229815 -20393.3 -21627.2 -30779.7
2298300 0.229825 -19953.3 -22568.4 -30817.5
2298400 0.229835 -20653 -22360.4 -30529.6
2298500 0.229845 -20082.4 -22095.4 -30938.8
2298600 0.229855 -20350.1 -22824.8 -30482.7
2298700 0.229865 -21049.5 -22203.3 -30402.8
2298800 0.229875 -20765.9 -23528.5 -29926.9
2298900 0.229885 -21303 -22671.3 -30244.1
2299000 0.229895 -21131.5 -23757.8 -29969
2299100 0.229905 -21337.2 -23446.5 -29842.2
2299200 0.229915 -21676.2 -23418.8 -29761.6
2299300 0.229925 -21004 -23652 -30042.4
2299400 0.229935 -21491.5 -22831.3 -29897.2
2299500 0.229945 -20893.2 -23725.2 -30109.6
2299600 0.229955 -21172.2 -22984.1 -30142.3
2299700 0.229965 -20698.5 -22813.4 -30362.2
2299800 0.229975 -20404.5 -22651.9 -30552.8
2299900 0.229985 -20773 -22214.3 -30346.2
2300000 0.229995 -19961.8 -22555 -30787.7
2300100 0.230005 -20388.3 -21861.5 -30803.7
2300200 0.230015 -19956.3 -22240.3 -30923.4
2300300 0.230025 -20207.3 -22549.2 -30664.4
2300400 0.230035 -20349.5 -21979.1 -30844.1
2300500 0.230045 -20277.1 -22738.8 -30583.4
2300600 0.230055 -20695.2 -22056.1 -30608
2300700 0.230065 -20868.4 -23391 -30109.3
2300800 0.230075 -21085 -22740.8 -30218.5
2300900 0.230085 -20970.7 -23189.5 -30032.6
2301000 0.230095 -21109.6 -23524 -30000.1
2301100 0.230105 -21778.7 -23350.6 -29715.2
2301200 0.230115 -20894 -23703.3 -30058.8
2301300 0.230125 -21554.4 -23088.7 -29974.2
2301400 0.230135 -21213.3 -23736.9 -29876.6
2301500 0.230145 -21117.6 -23067.6 -30069.3
2301600 0.230155 -20834 -22926.4 -30221.3
2301700 0.230165 -20476.3 -22909.7 -30496.5
2301800 0.230175 -21098.9 -22238 -30406.6
2301900 0.230185 -20175.1 -22827.2 -30546.4
2302000 0.230195 -20256 -21658.9 -30901.2
2302100 0.230205 -20168.4 -22296.6 -30709.7
2302200 0.230215 -20007.1 -22415.3 -30761.7
2302300 0.230225 -20162.8 -21931.2 -30764.6
2302400 0.230235 -19998.5 -22569.5 -30861.7
2302500 0.230245 -20822.9 -22082 -30566.1
2302600 0.230255 -20700.2 -22971.2 -30306.1
2302700 0.230265 -20876.3 -22943.1 -30263
2302800 0.230275 -20920.1 -22829 -30228.7
2302900 0.230285 -20877.5 -23567.3 -30107.7
2303000 0.230295 -21668.3 -23323.9 -29743.6
2303100 0.230305 -21167.7 -23730.1 -29962
2303200 0.230315 -21370.5 -23219.7 -30019.6
2303300 0.230325 -21401.2 -23396 -29894
2303400 0.230335 -21219.1 -23756.9 -29798.9
2303500 0.230345 -21334.2 -22838.2 -30038.9
2303600 0.230355 -20621.9 -23205.5 -30432.7
2303700 0.230365 -20959.8 -22533.1 -30404.5
2303800 0.230375 -20533.8 -22858 -30418.7
2303900 0.230385 -20340.5 -22290.1 -30771
2304000 0.230395 -19974.9 -21731 -31022.9
2304100 0.230405 -19730.5 -22540.1 -30748.2
2304200 0.230415 -20432.5 -21915.4 -30665.3
2304300 0.230425 -19970.6 -22308.2 -30956.2
2304400 0.230435 -20402.2 -22037.6 -30761.8
2304500 0.230445 -20821.1 -22634.9 -30392.3
2304600 0.230455 -20690.9 -22918 -30425.3
2304700 0.230465 -20837.5 -22514.6 -30447.2
2304800 0.230475 -20709.4 -23503.4 -30319.2
2304900 0.230485 -21641.4 -23383.9 -29890.5
2305000 0.230495 -21096.3 -23428.4 -30119.9
2305100 0.230505 -21412.1 -23364 -29988.3
2305200 0.230515 -21470.2 -23341.2 -29960.4
2305300 0.230525 -21262.6 -24044.8 -29748.7
2305400 0.230535 -21488.5 -22910.9 -30185.3
2305500 0.230545 -20993.3 -23493.8 -30126.6
2305600 0.230555 -20953.9 -22601.4 -30452.4
2305700 0.230565 -20520 -23032.3 -30460.6
2305800 0.230575 -20495.6 -22433.4 -30804.3
2305900 0.230585 -20516.4 -22232.2 -30765.4
2306000 0.230595 -19985 -22698.7 -30856.4
2306100 0.230605 -20511 -21930.7 -30682.3
2306200 0.230615 -20082.9 -22326.1 -30840.2
2306300 0.230625 -20462.5 -22081.2 -30824
2306400 0.230635 -20311.1 -22471 -30595.9
2306500 0.230645 -20671.6 -22852.7 -30480.8
2306600 0.230655 -21035.2 -22519.2 -30460.6
2306700 0.230665 -20377.3 -23150.9 -30501.6
2306800 0.230675 -21243.9 -23145.5 -30065.3
2306900 0.230685 -21389.4 -23405.3 -30152
2307000 0.230695 -21425.7 -23600.2 -29889.9
2307100 0.230705 -21388.9 -23002 -30145.4
2307200 0.230715 -21330 -24143 -29687.6
2307300 0.230725 -21447.1 -22808.6 -30153.5
2307400 0.230735 -21025.6 -23692.6 -29982.9
2307500 0.230745 -20960.5 -22790 -30506.8
2307600 0.230755 -21018.9 -23157.3 -30224.2
2307700 0.230765 -20490.5 -22824.1 -30735.9
2307800 0.230775 -20667.4 -22338 -30625.4
2307900 0.230785 -20128.4 -22740.9 -30710.7
2308000 0.230795 -20653.4 -22174.6 -30717
2308100 0.230805 -20284 -22412.6 -30847.9
2308200 0.230815 -20370 -22230.8 -30803.8
2308300 0.230825 -20474.7 -22268.5 -30674.6
2308400 0.230835 -20292.2 -22470.2 -30863.5
2308500 0.230845 -20780.5 -22768.2 -30455.6
2308600 0.230855 -20528.2 -22931.4 -30727.4
2308700 0.230865 -21208.7 -23256.9 -30162.4
2308800 0.230875 -21175.3 -23030.2 -30263.2
2308900 0.230885 -21151.1 -23533.1 -30033
2309000 0.230895 -21493.3 -23024.9 -30097.1
2309100 0.230905 -21468.6 -23898.5 -29880.7
2309200 0.230915 -21453.4 -23405.4 -30043.5
2309300 0.230925 -21163.7 -23443.7 -30151.9
2309400 0.230935 -21042.5 -23365.2 -30211.1
2309500 0.230945 -20844.1 -22723.7 -30455.5
2309600 0.230955 -20692.1 -23131.8 -30481.3
2309700 0.230965 -20805.7 -22546.7 -30624.8
2309800 0.230975 -20512.9 -22733 -30556.5
2309900 0.230985 -20361 -22441 -30807
2310000 0.230995 -20717.6 -22539.5 -30603.6
2310100 0.231005 -20091.6 -22215.8 -31123.3
2310200 0.231015 -20357.4 -22253.1 -30848.6
2310300 0.231025 -20336.8 -22627.6 -30855.7
2310400 0.231035 -20647 -22794.8 -30639.1
2310500 0.231045 -20473.6 -22712.9 -30742.5
2310600 0.231055 -20924.7 -23169.9 -30458.9
2310700 0.231065 -21382.2 -23043 -30170.1
2310800 0.231075 -21089.7 -23309.5 -30233.4
2310900 0.231085 -21267.8 -23328.7 -30038.9
2311000 0.231095 -21390.3 -23398.7 -30067.7
2311100 0.231105 -21610.3 -23916.4 -29847.9
2311200 0.231115 -21282.3 -23173 -30357.1
2311300 0.231125 -21069.8 -23685.6 -30235
2311400 0.231135 -21260.7 -23065 -30422.2
2311500 0.231145 -20893.7 -23082.5 -30390.6
2311600 0.231155 -20751.3 -22633 -30643.1
2311700 0.231165 -20755.3 -22715.8 -30603.3
2311800 0.231175 -20416.1 -22684.5 -30709.6
2311900 0.231185 -20543.3 -22164.1 -30858.1
2312000 0.231195 -20122.8 -22473.6 -30957.4
2312100 0.231205 -20263.8 -22145.8 -30914.3
2312200 0.231215 -20236.5 -22421.4 -30825.2
2312300 0.231225 -20492.6 -22606.4 -30845.4
2312400 0.231235 -20640.1 -22601.2 -30718
2312500 0.231245 -20634.5 -23001.3 -30529.2
2312600 0.231255 -21235.5 -23036.8 -30294.9
2312700 0.231265 -21139 -23176.2 -30300.4
2312800 0.231275 -21323 -23395.6 -30116.9
2312900 0.231285 -21270.9 -23412.9 -30104.5
2313000 0.231295 -21376.7 -23844.6 -30075.4
2313100 0.231305 -21449.1 -23512.8 -30136.1
2313200 0.231315 -21250.7 -23776.1 -30191.9
2313300 0.231325 -21194.3 -23223.8 -30367.8
2313400 0.231335 -21236 -23361.7 -30103.5
2313500 0.231345 -21124.4 -22877.7 -30470.5
2313600 0.231355 -20693 -22871.6 -30557.8
2313700 0.231365 -20539.2 -22697.2 -30699.1
2313800 0.231375 -20851.2 -22536.6 -30750.9
2313900 0.231385 -20041.3 -22526.6 -31114.8
2314000 0.231395 -20264 -22244.8 -30939.8
2314100 0.231405 -20239.2 -22382.7 -31062.8
2314200 0.231415 -20521.3 -22359.7 -30852.5
2314300 0.231425 -20390 -22511.4 -30887.6
2314400 0.231435 -20686.9 -22978.4 -30615.5
2314500 0.231445 -21044.5 -22700.6 -30665.8
2314600 0.231455 -20972.8 -23212.9 -30489.3
2314700 0.231465 -21274 -23164 -30275.7
2314800 0.231475 -21056.3 -23566.3 -30233.8
2314900 0.231485 -21408.1 -23554.2 -30176.1
2315000 0.231495 -21462.5 -23522.3 -30144.8
2315100 0.231505 -21334 -23855.4 -30092.4
2315200 0.231515 -21496.3 -23426.7 -30201.5
2315300 0.231525 -21160.2 -23413.2 -30331.6
2315400 0.231535 -21381.2 -23156.4 -30297.7
2315500 0.231545 -21206.9 -23242 -30257.7
2315600 0.231555 -20562.5 -22752.7 -30659.9
2315700 0.231565 -20487.5 -22455.7 -30894
2315800 0.231575 -20420.5 -22687 -30951.7
2315900 0.231585 -20252.9 -22529.6 -30965.7
2316000 0.231595 -20081.3 -22113.4 -31135.8
2316100 0.231605 -20402.7 -22322.2 -30902.7
2316200 0.231615 -20495.6 -22432.5 -30793.8
2316300 0.231625 -20517.3 -22650.4 -30769.3
2316400 0.231635 -20741.6 -22550.3 -30784.4
2316500 0.231645 -20885.3 -23022.2 -30569.5
2316600 0.231655 -21190.2 -23125.9 -30414.8
2316700 0.231665 -21124 -23415.6 -30334.1
2316800 0.231675 -21346.9 -23500.3 -30188.8
2316900 0.231685 -21492.9 -23494 -30141.8
2317000 0.231695 -21424.4 -23922.2 -29914.9
2317100 0.231705 -21477.1 -23283.4 -30245
2317200 0.231715 -21315.7 -23724.1 -30233.5
2317300 0.231725 -21474.4 -23308.8 -30275.5
2317400 0.231735 -21093.9 -23272.8 -30357.6
2317500 0.231745 -21012.6 -23025.8 -30584.8
2317600 0.231755 -20625.3 -22587.6 -30778.9
2317700 0.231765 -20334.4 -22868.8 -30778.3
2317800 0.231775 -20563.1 -22393.3 -31040.4
2317900 0.231785 -20361 -22480.9 -30948.2
2318000 0.231795 -20213.3 -22186.4 -31042.1
2318100 0.231805 -20738.2 -22481.7 -30630.5
2318200 0.231815 -20420.2 -22462.5 -30902.2
2318300 0.231825 -20716 -22441 -30778.7
2318400 0.231835 -20550.5 -22910.7 -30737.9
2318500 0.231845 -20890.5 -23154.3 -30595.4
2318600 0.231855 -21142.4 -23036.1 -30543.3
2318700 0.231865 -21250.8 -23353.2 -30356.9
2318800 0.231875 -21501.8 -23520.8 -30183.9
2318900 0.231885 -21413.6 -23794.4 -30092.2
2319000 0.231895 -21552.1 -23513.9 -30184.4
2319100 0.231905 -21409.7 -23654.6 -30258.4
2319200 0.231915 -21620 -23637.7 -30110.5
2319300 0.231925 -21181.1 -23352.8 -30336.6
2319400 0.231935 -21129.4 -23280.5 -30425.7
2319500 0.231945 -20746 -22632.2 -30843.7
2319600 0.231955 -20720.7 -23070.8 -30603.4
2319700 0.231965 -20455.8 -22454.5 -30985.3
2319800 0.231975 -20342.7 -22465.1 -31001.8
2319900 0.231985 -20382.3 -22371.2 -31082.6
2320000 0.231995 -20436.9 -22446.1 -30881.7
2320100 0.232005 -20277.9 -22394.4 -31055.3
2320200 0.232015 -20608.1 -22646.3 -30911.2
2320300 0.232025 -20519.9 -22681.9 -30909.1
2320400 0.232035 -20689.2 -22983.5 -30749.8
2320500 0.232045 -21186.7 -23117.5 -30464.9
2320600 0.232055 -21229.7 -23209.2 -30227.1
2320700 0.232065 -21412.9 -23486.7 -30152.1
2320800 0.232075 -21650.8 -23756 -29956.8
2320900 0.232085 -21719.7 -23639.6 -30102.6
2321000 0.232095 -21655.9 -23850.7 -30182
2321100 0.232105 -21518 -23713.5 -30092.6
2321200 0.232115 -21263.7 -23450.6 -30300
2321300 0.232125 -21262.6 -23107.6 -30484
2321400 0.232135 -20847.3 -23104.8 -30662.4
2321500 0.232145 -20763.3 -22956.8 -30733.1
2321600 0.232155 -20718 -22658.1 -30841.3
2321700 0.232165 -20392.3 -22474.9 -31096.5
2321800 0.232175 -20320.5 -22283.9 -30933.8
2321900 0.232185 -20471 -22435.3 -30920.5
2322000 0.232195 -20585.6 -22366.5 -30948.6
2322100 0.232205 -20290.7 -22430.4 -31050.4
2322200 0.232215 -20459.6 -22725 -31018.7
2322300 0.232225 -20924.5 -22961.8 -30796.5
2322400 0.232235 -20891.1 -22903.3 -30630
2322500 0.232245 -21068.9 -23271.2 -30414.7
2322600 0.232255 -21582 -23443.9 -30293.2
2322700 0.232265 -21604 -23904.9 -30125.9
2322800 0.232275 -21645.3 -23567 -30213.8
2322900 0.232285 -21518.1 -23666.8 -30294.9
2323000 0.232295 -21475.1 -23882.4 -30107.6
2323100 0.232305 -21444 -23388.7 -30283.4
2323200 0.232315 -21371.9 -23493.2 -30372.3
2323300 0.232325 -21323.1 -23188.9 -30532.8
2323400 0.232335 -20845 -23088 -30708
2323500 0.232345 -20705.2 -22750.7 -30827.3
2323600 0.232355 -20850.6 -22740.8 -30856.6
2323700 0.232365 -20379.6 -22518.7 -31075
2323800 0.232375 -20263.8 -22476 -30993.4
2323900 0.232385 -20399.1 -22311.2 -31083.6
2324000 0.232395 -20457.4 -22528.5 -31031.7
2324100 0.232405 -20286.5 -22522.4 -31144.7
2324200 0.232415 -20624.3 -22983.4 -30900.5
2324300 0.232425 -21004.2 -22755.8 -30721
2324400 0.232435 -21067 -23037.2 -30637.5
2324500 0.232445 -21003.9 -23211.1 -30452.9
2324600 0.232455 -21543 -23511.9 -30227.4
2324700 0.232465 -21718.7 -23770.8 -30222.5
2324800 0.232475 -21362.1 -23581.7 -30368.6
2324900 0.232485 -21342.5 -23867.6 -30206.7
2325000 0.232495 -21844.1 -23575.4 -30214
2325100 0.232505 -21483.1 -23669.4 -30220.6
2325200 0.232515 -21019 -23202 -30601.4
2325300 0.232525 -21455.3 -23416.3 -30352.8
2325400 0.232535 -20931.1 -23108.8 -30784.4
2325500 0.232545 -20763 -22673 -30852
2325600 0.232555 -20361.2 -22645.3 -31056.4
2325700 0.232565 -20875.7 -22698.4 -30773.8
2325800 0.232575 -20296.4 -22262.9 -31143.4
2325900 0.232585 -20475.8 -22570.2 -31059.2
2326000 0.232595 -20350.8 -22402.5 -31226.4
2326100 0.232605 -20357.8 -22688.5 -31092.6
2326200 0.232615 -20707.8 -22712.5 -30929.5
2326300 0.232625 -21091.4 -22972.2 -30684.3
2326400 0.232635 -21322 -23242.5 -30532.1
2326500 0.232645 -21166.9 -23366.8 -30537.9
2326600 0.232655 -21462.4 -23684 -30294.8
2326700 0.232665 -21764.2 -23784.8 -30276.1
2326800 0.232675 -21568.1 -23949.4 -30223.1
2326900 0.232685 -21297.9 -23527.8 -30359.5
2327000 0.232695 -21939.5 -23850.9 -30064.6
2327100 0.232705 -21549.5 -23461.9 -30430
2327200 0.232715 -21115.3 -23379.1 -30495.1
2327300 0.232725 -20947.8 -23052 -30858.3
2327400 0.232735 -21409.7 -23305.3 -30508.6
