# Time-averaged data for fix savg
# TimeStep v_gamma c_myP[1] c_myP[2] c_myP[4]
4231700 0.423165 -39258.4 -35960.9 -49752.3
4231800 0.423175 -39255.9 -35958.6 -49755.2
4231900 0.423185 -39253.2 -35955.4 -49758.7
4232000 0.423195 -39252.5 -35954.2 -49760.7
4232100 0.423205 -39252.7 -35954.7 -49761.5
4232200 0.423215 -39254.5 -35956.3 -49761.3
4232300 0.423225 -39256.9 -35958.3 -49760.9
4232400 0.423235 -39260.8 -35961.5 -49759.1
4232500 0.423245 -39266.3 -35964.9 -49756.3
4232600 0.423255 -39269.6 -35967.6 -49754.6
4232700 0.423265 -39272 -35968.9 -49754.1
4232800 0.423275 -39274.9 -35969.9 -49752.8
4232900 0.423285 -39275.2 -35971.5 -49753.3
4233000 0.423295 -39271.7 -35968.7 -49757.7
4233100 0.423305 -39268.3 -35963.9 -49762.7
4233200 0.423315 -39266.5 -35962.5 -49765.5
4233300 0.423325 -39265.3 -35961.3 -49767.3
4233400 0.423335 -39265.4 -35958 -49769.5
4233500 0.423345 -39265.5 -35957.7 -49770.4
4233600 0.423355 -39267 -35959.9 -49770
4233700 0.423365 -39270.8 -35961.4 -49768.6
4233800 0.423375 -39273.6 -35963.8 -49767.9
4233900 0.423385 -39276.5 -35967.9 -49766.2
4234000 0.423395 -39280.9 -35970.6 -49763.9
4234100 0.423405 -39284 -35973 -49762.4
4234200 0.423415 -39283.7 -35973.5 -49763.8
4234300 0.423425 -39283.6 -35972.6 -49765
4234400 0.423435 -39284.5 -35971.8 -49766.3
4234500 0.423445 -39283.7 -35971 -49768
4234600 0.423455 -39281.1 -35967.6 -49771.7
4234700 0.423465 -39278.6 -35963.7 -49775.9
4234800 0.423475 -39277.5 -35962.1 -49778
4234900 0.423485 -39278.3 -35962.1 -49778.4
4235000 0.423495 -39278.9 -35962.6 -49779.2
4235100 0.423505 -39280.5 -35963.6 -49779.1
4235200 0.423515 -39283.7 -35967.1 -49777.2
4235300 0.423525 -39286.8 -35971 -49775.6
4235400 0.423535 -39290 -35972.4 -49775.3
4235500 0.423545 -39293.5 -35974.4 -49773.5
4235600 0.423555 -39298.3 -35978.2 -49770.7
4235700 0.423565 -39300.4 -35978.8 -49770.1
4235800 0.423575 -39298.6 -35975.7 -49773
4235900 0.423585 -39295.2 -35973.7 -49777.1
4236000 0.423595 -39292.5 -35971.8 -49780.3
4236100 0.423605 -39291.4 -35968.9 -49783.3
4236200 0.423615 -39289.1 -35967.2 -49786.3
4236300 0.423625 -39288.2 -35966.4 -49788.2
4236400 0.423635 -39289.6 -35965.2 -49788.8
4236500 0.423645 -39292.1 -35967 -49788
4236600 0.423655 -39294.8 -35969.6 -49787
4236700 0.423665 -39299.1 -35971.9 -49784.9
4236800 0.423675 -39305.1 -35976.7 -49781.5
4236900 0.423685 -39307.9 -35980.6 -49780
4237000 0.423695 -39307.8 -35979.9 -49781.6
4237100 0.423705 -39307.6 -35978.6 -49783.8
4237200 0.423715 -39308.4 -35980.5 -49783.4
4237300 0.423725 -39308.6 -35979.6 -49784.3
4237400 0.423735 -39307 -35976.6 -49787.3
4237500 0.423745 -39304.2 -35973.8 -49791
4237600 0.423755 -39302.6 -35971.7 -49793.6
4237700 0.423765 -39301.9 -35969.5 -49796.1
4237800 0.423775 -39301.8 -35968.4 -49797.9
4237900 0.423785 -39303.8 -35970 -49797.1
4238000 0.423795 -39307.7 -35973.4 -49794.8
4238100 0.423805 -39310.8 -35975.9 -49793.9
4238200 0.423815 -39311.6 -35977.2 -49794.2
4238300 0.423825 -39314.6 -35980.4 -49793.1
4238400 0.423835 -39319.7 -35983.9 -49790.2
4238500 0.423845 -39322.7 -35985.4 -49789
4238600 0.423855 -39323 -35985.1 -49790.1
4238700 0.423865 -39321.9 -35983 -49792.6
4238800 0.423875 -39320.8 -35980.3 -49795.2
4238900 0.423885 -39318.3 -35978.4 -49798.2
4239000 0.423895 -39315.2 -35975.5 -49802.3
4239100 0.423905 -39313.5 -35972.9 -49805.3
4239200 0.423915 -39313.6 -35973.1 -49806.3
4239300 0.423925 -39314.1 -35974 -49807.2
4239400 0.423935 -39315.3 -35973.4 -49807.7
4239500 0.423945 -39320.3 -35976.7 -49804.8
4239600 0.423955 -39326.4 -35982.8 -49800.1
4239700 0.423965 -39330.3 -35985.1 -49798.4
4239800 0.423975 -39332.1 -35985.5 -49799
4239900 0.423985 -39332.8 -35987.5 -49799.6
4240000 0.423995 -39333.9 -35988.3 -49800
4240100 0.424005 -39333.6 -35986.5 -49801.9
4240200 0.424015 -39331.6 -35985.2 -49804.6
4240300 0.424025 -39329.3 -35982.9 -49807.3
4240400 0.424035 -39328.5 -35980.1 -49809.5
4240500 0.424045 -39327.2 -35978.2 -49812.3
4240600 0.424055 -39326.2 -35976.9 -49814.4
4240700 0.424065 -39328.1 -35976.9 -49814.5
4240800 0.424075 -39331 -35979 -49813.8
4240900 0.424085 -39332.5 -35980.8 -49813.5
4241000 0.424095 -39334.6 -35982.3 -49813.1
4241100 0.424105 -39338.2 -35985.7 -49811.4
4241200 0.424115 -39342.3 -35989.5 -49808.8
4241300 0.424125 -39345 -35991.8 -49807.6
4241400 0.424135 -39345.5 -35991.9 -49808.5
4241500 0.424145 -39345.7 -35990.7 -49810
4241600 0.424155 -39345.2 -35989.8 -49811.2
4241700 0.424165 -39344.3 -35987.9 -49813.7
4241800 0.424175 -39342.5 -35984.2 -49816.9
4241900 0.424185 -39340.7 -35982.5 -49819.4
4242000 0.424195 -39338.8 -35981.5 -49822.6
4242100 0.424205 -39337.1 -35978.8 -49825.9
4242200 0.424215 -39337.9 -35979.2 -49826.8
4242300 0.424225 -39341.3 -35983.4 -49824.5
4242400 0.424235 -39347.4 -35987 -49820.7
4242500 0.424245 -39352.1 -35989.7 -49817.9
4242600 0.424255 -39354.5 -35993.5 -49816.5
4242700 0.424265 -39357.1 -35994.2 -49816.2
4242800 0.424275 -39358.8 -35994.4 -49816.6
4242900 0.424285 -39359.1 -35995.8 -49817.7
4243000 0.424295 -39357.8 -35994 -49820.3
4243100 0.424305 -39355.7 -35990.6 -49823.5
4243200 0.424315 -39352.7 -35988.6 -49827.2
4243300 0.424325 -39350.5 -35986.2 -49829.7
4243400 0.424335 -39350.1 -35983.6 -49831.8
4243500 0.424345 -39351.5 -35984.6 -49831.6
4243600 0.424355 -39354 -35986.4 -49830.7
4243700 0.424365 -39356 -35986.8 -49830.8
4243800 0.424375 -39357.6 -35988.3 -49831.4
4243900 0.424385 -39360.5 -35991 -49830.4
4244000 0.424395 -39364.6 -35994.1 -49828.3
4244100 0.424405 -39368.1 -35997.3 -49826.6
4244200 0.424415 -39370.2 -35998.7 -49826.1
4244300 0.424425 -39370.1 -35998.7 -49826.8
4244400 0.424435 -39369.5 -35997.9 -49829
4244500 0.424445 -39369.1 -35995.8 -49830.7
4244600 0.424455 -39367.7 -35993.7 -49832.8
4244700 0.424465 -39366.5 -35992.5 -49835
4244800 0.424475 -39365.6 -35989.5 -49837.6
4244900 0.424485 -39363.8 -35987.4 -49840.7
4245000 0.424495 -39362 -35987.3 -49843.4
4245100 0.424505 -39363.7 -35986.9 -49844.1
4245200 0.424515 -39367.7 -35990.1 -49841.8
4245300 0.424525 -39371.6 -35995.4 -49838.8
4245400 0.424535 -39376.3 -35997.6 -49836.5
4245500 0.424545 -39379.2 -35999.1 -49835.1
4245600 0.424555 -39381.7 -36002.7 -49833.8
4245700 0.424565 -39384 -36003.1 -49833.5
4245800 0.424575 -39384.1 -36001.6 -49835.4
4245900 0.424585 -39382.2 -36001.1 -49838.4
4246000 0.424595 -39379.9 -35998.1 -49842
4246100 0.424605 -39377.3 -35993.9 -49846.5
4246200 0.424615 -39374.2 -35991.9 -49849.7
4246300 0.424625 -39374.5 -35991.1 -49850.7
4246400 0.424635 -39376.3 -35991.3 -49850
4246500 0.424645 -39378.7 -35993.5 -49849.1
4246600 0.424655 -39381.2 -35995.2 -49848.3
4246700 0.424665 -39383.6 -35996.8 -49847.9
4246800 0.424675 -39387.1 -35999.6 -49846.7
4246900 0.424685 -39390.9 -36002.7 -49845
4247000 0.424695 -39392.6 -36004.7 -49844.3
4247100 0.424705 -39393.5 -36005.1 -49845.3
4247200 0.424715 -39394.2 -36004.9 -49846
4247300 0.424725 -39393.6 -36004.3 -49847.5
4247400 0.424735 -39392.5 -36002.5 -49849.6
4247500 0.424745 -39391.8 -35999.7 -49851.9
4247600 0.424755 -39390.7 -35998.7 -49853.6
4247700 0.424765 -39388.9 -35997 -49856.3
4247800 0.424775 -39388.3 -35994.5 -49858.9
4247900 0.424785 -39388.3 -35994.6 -49860.4
4248000 0.424795 -39390.6 -35997.4 -49859.5
4248100 0.424805 -39394.8 -35999.2 -49858.3
4248200 0.424815 -39397.1 -36001.6 -49857.2
4248300 0.424825 -39399.8 -36004.9 -49856.1
4248400 0.424835 -39403.7 -36007 -49853.9
4248500 0.424845 -39407.7 -36009.6 -49851.5
4248600 0.424855 -39409 -36011.5 -49850.7
4248700 0.424865 -39408.6 -36010 -49852.4
4248800 0.424875 -39406.6 -36006.6 -49856.3
4248900 0.424885 -39402.6 -36003.8 -49861
4249000 0.424895 -39399.7 -36000.4 -49865.5
4249100 0.424905 -39398.2 -35997.5 -49868.7
4249200 0.424915 -39399 -35998.2 -49868.8
4249300 0.424925 -39401.1 -35999.6 -49867.9
4249400 0.424935 -39402.6 -36000.1 -49867.6
4249500 0.424945 -39405 -36001.8 -49867
4249600 0.424955 -39409.6 -36005.6 -49864.2
4249700 0.424965 -39414.7 -36009.9 -49861.3
4249800 0.424975 -39417.4 -36011.5 -49861.1
4249900 0.424985 -39418 -36012.2 -49862.2
4250000 0.424995 -39417.9 -36012.5 -49863.6
4250100 0.425005 -39417.6 -36011.4 -49865.3
4250200 0.425015 -39417.1 -36009.6 -49867.1
4250300 0.425025 -39416.4 -36008.6 -49868.6
4250400 0.425035 -39415.9 -36007 -49870.1
4250500 0.425045 -39414.9 -36004.3 -49872.7
4250600 0.425055 -39412.4 -36002.6 -49875.7
4250700 0.425065 -39411.4 -36001.6 -49877.9
4250800 0.425075 -39414.5 -36003.1 -49876.9
4250900 0.425085 -39418 -36006.5 -49874.8
4251000 0.425095 -39420.1 -36008.5 -49874.7
4251100 0.425105 -39422.2 -36009.2 -49874.8
4251200 0.425115 -39425.8 -36011.6 -49873.7
4251300 0.425125 -39429.3 -36015.4 -49871.3
4251400 0.425135 -39431.4 -36016.4 -49870.7
4251500 0.425145 -39433.2 -36016.6 -49870.5
4251600 0.425155 -39433 -36017 -49871.1
4251700 0.425165 -39431 -36014.8 -49874.1
4251800 0.425175 -39427.1 -36009.5 -49879.5
4251900 0.425185 -39424.1 -36006.4 -49883.7
4252000 0.425195 -39423.7 -36006.3 -49885.4
4252100 0.425205 -39424.7 -36005.5 -49886.3
4252200 0.425215 -39425 -36005.1 -49887.7
4252300 0.425225 -39426 -36006.9 -49887.3
4252400 0.425235 -39431.1 -36009.8 -49884.5
4252500 0.425245 -39436.1 -36013.4 -49881.2
4252600 0.425255 -39439 -36017.1 -49879.4
4252700 0.425265 -39442 -36019 -49878.5
4252800 0.425275 -39444 -36020.3 -49878.4
4252900 0.425285 -39443.4 -36020.3 -49880.3
4253000 0.425295 -39441.4 -36018.1 -49883.6
4253100 0.425305 -39440.3 -36015.7 -49886.3
4253200 0.425315 -39440.4 -36014.9 -49887.5
4253300 0.425325 -39439.8 -36013.5 -49889
4253400 0.425335 -39437.6 -36010.3 -49892.6
4253500 0.425345 -39436.7 -36008.6 -49894.7
4253600 0.425355 -39438.9 -36010.2 -49893.9
4253700 0.425365 -39441.1 -36012.5 -49893
4253800 0.425375 -39442.2 -36013.3 -49893.5
4253900 0.425385 -39445.1 -36015.3 -49892.7
4254000 0.425395 -39448.6 -36019.4 -49890.9
4254100 0.425405 -39451.4 -36021 -49890.1
4254200 0.425415 -39453.8 -36021.2 -49890.1
4254300 0.425425 -39455.4 -36023.3 -49889.3
4254400 0.425435 -39457.2 -36024.1 -49888.8
4254500 0.425445 -39456.6 -36021.7 -49890.6
4254600 0.425455 -39453.2 -36019.4 -49894.4
4254700 0.425465 -39450.5 -36017.1 -49897.8
4254800 0.425475 -39450.3 -36014.5 -49899.8
4254900 0.425485 -39449.3 -36013.9 -49902.2
4255000 0.425495 -39447.1 -36012.5 -49905.1
4255100 0.425505 -39449.1 -36011.7 -49906
4255200 0.425515 -39452.9 -36014.9 -49904
4255300 0.425525 -39456.9 -36019 -49901.3
4255400 0.425535 -39461.4 -36021.2 -49899.1
4255500 0.425545 -39465.3 -36024.5 -49896.9
4255600 0.425555 -39468 -36028 -49895.1
4255700 0.425565 -39468.5 -36027.6 -49896.2
4255800 0.425575 -39467.2 -36026.1 -49899.2
4255900 0.425585 -39466 -36025 -49901.5
4256000 0.425595 -39466.3 -36024 -49902.4
4256100 0.425605 -39464.2 -36021.5 -49905.8
4256200 0.425615 -39460.7 -36017.4 -49910.3
4256300 0.425625 -39460 -36015.5 -49912.2
4256400 0.425635 -39461.6 -36016.6 -49912.1
4256500 0.425645 -39463.6 -36017.5 -49911.5
4256600 0.425655 -39465.8 -36018.2 -49911.1
4256700 0.425665 -39468.1 -36021.9 -49910
4256800 0.425675 -39470.9 -36024 -49909.2
4256900 0.425685 -39473.8 -36025.7 -49908.4
4257000 0.425695 -39475.7 -36029.1 -49907.7
4257100 0.425705 -39479.2 -36030.7 -49906.5
4257200 0.425715 -39482.1 -36030.8 -49905.7
4257300 0.425725 -39481.1 -36030.7 -49907.9
4257400 0.425735 -39478.2 -36027.1 -49911.7
4257500 0.425745 -39476.9 -36023 -49914.7
4257600 0.425755 -39476.3 -36024.1 -49915.6
4257700 0.425765 -39474.9 -36023.1 -49917.5
4257800 0.425775 -39474 -36019.8 -49920.4
4257900 0.425785 -39473.1 -36020.3 -49922.4
4258000 0.425795 -39474.5 -36021.6 -49922.5
4258100 0.425805 -39477.9 -36021.8 -49921.9
4258200 0.425815 -39481.7 -36025.6 -49919.7
4258300 0.425825 -39486.8 -36030 -49916.5
4258400 0.425835 -39491.1 -36032.6 -49913.6
4258500 0.425845 -39492.5 -36034 -49914.1
4258600 0.425855 -39491.8 -36033.8 -49915.6
4258700 0.425865 -39491.9 -36032.9 -49916.8
4258800 0.425875 -39492 -36032.8 -49918.2
4258900 0.425885 -39490 -36030.4 -49921.4
4259000 0.425895 -39486.8 -36026.6 -49925.6
4259100 0.425905 -39484.9 -36024.5 -49928.7
4259200 0.425915 -39485.4 -36023.3 -49929.8
4259300 0.425925 -39486.7 -36023.5 -49929.8
4259400 0.425935 -39488.4 -36025.1 -49929.6
4259500 0.425945 -39491.8 -36026.5 -49928.6
4259600 0.425955 -39494.8 -36029.1 -49927
4259700 0.425965 -39496.7 -36032.4 -49926.6
4259800 0.425975 -39499 -36033.4 -49926.4
4259900 0.425985 -39501.7 -36035.7 -49924.6
4260000 0.425995 -39504.4 -36039.2 -49923.1
4260100 0.426005 -39504.7 -36038.2 -49924.4
4260200 0.426015 -39503.1 -36034.5 -49927.8
4260300 0.426025 -39502 -36033.7 -49930
4260400 0.426035 -39501.5 -36032 -49932
4260500 0.426045 -39500.4 -36028.4 -49934.8
4260600 0.426055 -39498.4 -36028 -49937.1
4260700 0.426065 -39498.4 -36028 -49938.1
4260800 0.426075 -39499.3 -36027.5 -49939
4260900 0.426085 -39500.2 -36029.1 -49939.4
4261000 0.426095 -39503.2 -36031.8 -49938.3
4261100 0.426105 -39507.7 -36034.2 -49935.9
4261200 0.426115 -39512.6 -36037.8 -49933.5
4261300 0.426125 -39514.8 -36040.3 -49932.4
4261400 0.426135 -39515.9 -36039.8 -49933
4261500 0.426145 -39517.4 -36040.7 -49933
4261600 0.426155 -39517.6 -36040.9 -49933.9
4261700 0.426165 -39515.6 -36038.8 -49936.6
4261800 0.426175 -39512.2 -36035.1 -49941.2
4261900 0.426185 -39510.7 -36033 -49944
4262000 0.426195 -39509 -36031.4 -49946.4
4262100 0.426205 -39509.1 -36030.5 -49947.7
4262200 0.426215 -39511.1 -36030.6 -49947.8
4262300 0.426225 -39513.6 -36032.9 -49946.1
4262400 0.426235 -39516.9 -36035.5 -49945.1
4262500 0.426245 -39519.6 -36036.5 -49944.9
4262600 0.426255 -39522.2 -36038.9 -49944.1
4262700 0.426265 -39525.5 -36042.5 -49942.2
4262800 0.426275 -39528.6 -36044.2 -49941.3
4262900 0.426285 -39528.3 -36043.8 -49942.4
4263000 0.426295 -39527.2 -36043.7 -49944.3
4263100 0.426305 -39526.8 -36042 -49946.3
4263200 0.426315 -39526 -36039.6 -49948.6
4263300 0.426325 -39525 -36038.4 -49950.5
4263400 0.426335 -39524.7 -36036.7 -49952.5
4263500 0.426345 -39524 -36034.2 -49954.7
4263600 0.426355 -39523.2 -36033.8 -49956.6
4263700 0.426365 -39523.7 -36035.1 -49957.4
4263800 0.426375 -39526 -36036.3 -49956.5
4263900 0.426385 -39530.2 -36040 -49954.2
4264000 0.426395 -39533.7 -36044.2 -49951.9
4264100 0.426405 -39536.5 -36045.1 -49951.3
4264200 0.426415 -39538.7 -36045.6 -49951.2
4264300 0.426425 -39540.4 -36047.7 -49950.7
4264400 0.426435 -39541.5 -36047.5 -49951.3
4264500 0.426445 -39541.5 -36046.1 -49952.7
4264600 0.426455 -39540 -36045.3 -49955.3
4264700 0.426465 -39536.8 -36042.1 -49959.2
4264800 0.426475 -39534.4 -36038.3 -49963.3
4264900 0.426485 -39533.6 -36037.5 -49965.4
4265000 0.426495 -39534.5 -36038.1 -49965.2
4265100 0.426505 -39536.9 -36038.6 -49964.8
4265200 0.426515 -39539.4 -36040.9 -49963.8
4265300 0.426525 -39542.1 -36043.2 -49962.7
4265400 0.426535 -39545.1 -36045.2 -49961.5
4265500 0.426545 -39548.3 -36047.6 -49960.5
4265600 0.426555 -39551.1 -36049.6 -49959.4
4265700 0.426565 -39552.8 -36051.2 -49959
4265800 0.426575 -39553 -36051.1 -49960.4
4265900 0.426585 -39551.2 -36048.7 -49963.3
4266000 0.426595 -39549.4 -36047.5 -49965.3
4266100 0.426605 -39549.1 -36046.7 -49966.9
4266200 0.426615 -39549 -36044.4 -49968.3
4266300 0.426625 -39548.1 -36043 -49970.5
4266400 0.426635 -39547.8 -36042.3 -49972.5
4266500 0.426645 -39548.4 -36040.8 -49974.3
4266600 0.426655 -39549.7 -36041.7 -49974.6
4266700 0.426665 -39551.8 -36045.2 -49973.7
4266800 0.426675 -39556 -36047.5 -49971.7
4266900 0.426685 -39559.8 -36050.9 -49969.3
4267000 0.426695 -39561.8 -36054.2 -49968.3
4267100 0.426705 -39563.5 -36053.9 -49968.7
4267200 0.426715 -39564.8 -36053.4 -49968.9
4267300 0.426725 -39566 -36055.1 -49969
4267400 0.426735 -39565.2 -36053.2 -49970.8
4267500 0.426745 -39563 -36049.3 -49974.8
4267600 0.426755 -39560.4 -36048 -49978
4267700 0.426765 -39558.8 -36046.1 -49980.7
4267800 0.426775 -39558.6 -36043.8 -49982.7
4267900 0.426785 -39558.5 -36044.2 -49983.9
4268000 0.426795 -39561.1 -36046.3 -49982.7
4268100 0.426805 -39564.4 -36048.1 -49981.2
4268200 0.426815 -39567.4 -36051.1 -49979.8
4268300 0.426825 -39570.8 -36053.8 -49978.1
4268400 0.426835 -39574.4 -36056.4 -49976.1
4268500 0.426845 -39577.5 -36058.6 -49975.5
4268600 0.426855 -39577.6 -36058.2 -49976.8
4268700 0.426865 -39576.2 -36056.5 -49979.7
4268800 0.426875 -39575 -36055.2 -49982.2
4268900 0.426885 -39574.7 -36053.7 -49983.7
4269000 0.426895 -39573.5 -36052.1 -49985.4
4269100 0.426905 -39571.7 -36050.6 -49987.8
4269200 0.426915 -39571.8 -36048.5 -49989.5
4269300 0.426925 -39571.8 -36048.7 -49990.5
4269400 0.426935 -39572.4 -36049.7 -49991.5
4269500 0.426945 -39575.6 -36050 -49991.3
4269600 0.426955 -39579.1 -36053.2 -49989.2
4269700 0.426965 -39582.1 -36057.2 -49987.6
4269800 0.426975 -39584.6 -36057.6 -49987.4
4269900 0.426985 -39586.1 -36058.5 -49987.3
4270000 0.426995 -39588.2 -36062.1 -49986.1
4270100 0.427005 -39590.8 -36062.5 -49985.4
4270200 0.427015 -39590.5 -36060.7 -49987.2
4270300 0.427025 -39587.6 -36059 -49990.7
4270400 0.427035 -39585.9 -36055.9 -49993.8
4270500 0.427045 -39584.7 -36053 -49996.7
4270600 0.427055 -39583 -36052.3 -49999
4270700 0.427065 -39583.5 -36051.7 -50000.2
4270800 0.427075 -39585 -36051.7 -50000.5
4270900 0.427085 -39586.6 -36053.9 -50000.3
4271000 0.427095 -39588.7 -36055.4 -49999.9
4271100 0.427105 -39591.8 -36057.2 -49998.3
4271200 0.427115 -39596.7 -36061.6 -49995.2
4271300 0.427125 -39601.1 -36065.4 -49991.8
4271400 0.427135 -39602.5 -36066.2 -49992.2
4271500 0.427145 -39601.1 -36064.6 -49995.1
4271600 0.427155 -39600.6 -36063.4 -49997.3
4271700 0.427165 -39599.7 -36062.1 -49999.5
4271800 0.427175 -39597.7 -36059.5 -50002.8
4271900 0.427185 -39596.8 -36056.8 -50005.3
4272000 0.427195 -39596.2 -36056.3 -50006.4
4272100 0.427205 -39595.9 -36056.1 -50007.7
4272200 0.427215 -39596.2 -36054.5 -50009.2
4272300 0.427225 -39597.7 -36056.2 -50008.7
4272400 0.427235 -39601.3 -36060 -50006.9
4272500 0.427245 -39606 -36062.5 -50004.8
4272600 0.427255 -39608 -36063.8 -50005
4272700 0.427265 -39608.6 -36065.7 -50005.4
4272800 0.427275 -39611.7 -36066.6 -50004.4
4272900 0.427285 -39614 -36067.9 -50003.6
4273000 0.427295 -39613.4 -36068.8 -50004.4
4273100 0.427305 -39612.7 -36066.5 -50006.4
4273200 0.427315 -39612.1 -36064.4 -50008.6
4273300 0.427325 -39609.6 -36063.2 -50011.4
4273400 0.427335 -39607.6 -36059.9 -50014.9
4273500 0.427345 -39606.8 -36057.3 -50017.4
4273600 0.427355 -39607.9 -36059.1 -50017.5
4273700 0.427365 -39610.2 -36060.9 -50016.7
4273800 0.427375 -39611.7 -36060.5 -50017.7
4273900 0.427385 -39613.9 -36062.8 -50017.1
4274000 0.427395 -39618.4 -36066.8 -50014.3
4274100 0.427405 -39623.2 -36069.8 -50011.8
4274200 0.427415 -39624.6 -36071 -50011.5
4274300 0.427425 -39625.5 -36072.1 -50011.6
4274400 0.427435 -39626.5 -36072.5 -50012.1
4274500 0.427445 -39625.5 -36071 -50014.2
4274600 0.427455 -39623.3 -36067.9 -50017.9
4274700 0.427465 -39621.3 -36065.5 -50021
4274800 0.427475 -39620.8 -36063.9 -50023.3
4274900 0.427485 -39620.3 -36062 -50025.3
4275000 0.427495 -39619.2 -36061.3 -50027.2
4275100 0.427505 -39620.6 -36062 -50027.3
4275200 0.427515 -39624.4 -36064.7 -50024.7
4275300 0.427525 -39628.1 -36068.1 -50022.6
4275400 0.427535 -39629.6 -36069.9 -50022.4
4275500 0.427545 -39632 -36070.9 -50022.5
4275600 0.427555 -39635.6 -36073.7 -50021.1
4275700 0.427565 -39637.3 -36075.9 -50020.7
4275800 0.427575 -39637.8 -36074.4 -50022
4275900 0.427585 -39637.7 -36073.4 -50023.5
4276000 0.427595 -39637.1 -36073.4 -50024.6
4276100 0.427605 -39635.3 -36070.3 -50027.8
4276200 0.427615 -39633 -36066.8 -50031.4
4276300 0.427625 -39632.3 -36066.4 -50033.1
4276400 0.427635 -39633 -36067.1 -50033.3
4276500 0.427645 -39634 -36066.1 -50034.5
4276600 0.427655 -39633.9 -36066.6 -50035.6
4276700 0.427665 -39635.9 -36068.6 -50035
4276800 0.427675 -39641.3 -36071.6 -50032.3
4276900 0.427685 -39645.2 -36074.8 -50030.2
4277000 0.427695 -39647.3 -36076.9 -50029.5
4277100 0.427705 -39649.2 -36077.6 -50029.5
4277200 0.427715 -39650.3 -36078 -50029.9
4277300 0.427725 -39649.2 -36077.8 -50031.5
4277400 0.427735 -39648 -36076 -50033.6
4277500 0.427745 -39647.9 -36074.7 -50035.3
4277600 0.427755 -39646.8 -36073.5 -50037.2
4277700 0.427765 -39645 -36070.8 -50040.7
4277800 0.427775 -39643 -36067.5 -50044.7
4277900 0.427785 -39643.3 -36067.3 -50045.9
4278000 0.427795 -39647.1 -36070.5 -50043.6
4278100 0.427805 -39650.5 -36073.1 -50041.8
4278200 0.427815 -39653.1 -36074.7 -50040.7
4278300 0.427825 -39655.8 -36077.3 -50039.5
4278400 0.427835 -39658.4 -36080.2 -50038.2
4278500 0.427845 -39659.9 -36080.6 -50038.8
4278600 0.427855 -39661.2 -36081.4 -50038.9
4278700 0.427865 -39662.4 -36082.6 -50039.2
4278800 0.427875 -39661.9 -36080.9 -50040.9
4278900 0.427885 -39660.1 -36077.7 -50044.2
4279000 0.427895 -39657.6 -36075.2 -50047.6
4279100 0.427905 -39656.4 -36073.6 -50049.6
4279200 0.427915 -39657.6 -36072.5 -50050.4
4279300 0.427925 -39657.9 -36073.6 -50051.1
4279400 0.427935 -39657.5 -36073.5 -50052.6
4279500 0.427945 -39659.7 -36074 -50052.6
4279600 0.427955 -39663 -36077.1 -50050.8
4279700 0.427965 -39666 -36080.4 -50049.1
4279800 0.427975 -39670 -36082 -50047.5
4279900 0.427985 -39673.4 -36084.2 -50046.3
4280000 0.427995 -39674.3 -36086.3 -50046.4
4280100 0.428005 -39674.3 -36084.8 -50048
4280200 0.428015 -39673.9 -36083 -50050.3
4280300 0.428025 -39672 -36082.7 -50051.7
4280400 0.428035 -39671.7 -36081 -50053.3
4280500 0.428045 -39670.3 -36078.2 -50056.2
4280600 0.428055 -39667.5 -36076.4 -50059.5
4280700 0.428065 -39667.5 -36075.6 -50061.1
4280800 0.428075 -39669.5 -36075.7 -50061.3
4280900 0.428085 -39671.3 -36077.5 -50061.1
4281000 0.428095 -39674.2 -36079.6 -50059.7
4281100 0.428105 -39678.1 -36082 -50058.2
4281200 0.428115 -39680.8 -36084.8 -50056.8
4281300 0.428125 -39683.6 -36087 -50055.5
4281400 0.428135 -39685.8 -36088.7 -50055.2
4281500 0.428145 -39686.2 -36088.9 -50055.9
4281600 0.428155 -39686.3 -36088.2 -50057.4
4281700 0.428165 -39685.1 -36086.7 -50059.9
4281800 0.428175 -39682.7 -36083.9 -50063.5
4281900 0.428185 -39682.1 -36081.3 -50065.6
4282000 0.428195 -39682.3 -36080.9 -50066.7
4282100 0.428205 -39681.5 -36080.1 -50068.5
4282200 0.428215 -39682.1 -36078.5 -50069.9
4282300 0.428225 -39683.4 -36080.3 -50069.8
4282400 0.428235 -39685.1 -36083.2 -50069.2
4282500 0.428245 -39688.6 -36084.5 -50067.7
4282600 0.428255 -39692.4 -36087.7 -50065.8
4282700 0.428265 -39694.8 -36091.1 -50064.1
4282800 0.428275 -39697.3 -36091.3 -50063.7
4282900 0.428285 -39698.8 -36091.4 -50064.3
4283000 0.428295 -39697.5 -36091.8 -50066.1
4283100 0.428305 -39697.6 -36089.6 -50067.9
4283200 0.428315 -39697.3 -36087.8 -50070.1
4283300 0.428325 -39694.7 -36086.6 -50073
4283400 0.428335 -39692.9 -36083.7 -50076
4283500 0.428345 -39692.4 -36081.7 -50078
4283600 0.428355 -39693 -36083.2 -50078.4
4283700 0.428365 -39694.9 -36084.3 -50077.6
4283800 0.428375 -39698.4 -36085.7 -50076.9
4283900 0.428385 -39700.4 -36088.2 -50076.2
4284000 0.428395 -39703 -36090 -50075.5
4284100 0.428405 -39706.3 -36091.7 -50074.6
4284200 0.428415 -39708 -36093.6 -50074.1
4284300 0.428425 -39710.5 -36095.2 -50072.8
4284400 0.428435 -39711.6 -36095.7 -50073
