# Time-averaged data for fix savg
# TimeStep c_myP[1] c_myP[2] c_myP[4]
2820000 -14559.8 -72425 -0.344045
2820100 -14566.6 -72420.4 -0.484073
2820200 -14562.4 -72425 -0.505227
2820300 -14562.2 -72421.9 -0.441262
2820400 -14563.5 -72425.2 -0.271321
2820500 -14567 -72422.7 -0.0640145
2820600 -14562.1 -72425.5 0.161917
2820700 -14563.7 -72424.1 0.358956
2820800 -14566.7 -72425.4 0.472983
2820900 -14565.9 -72425.1 0.509898
2821000 -14563.1 -72425.9 0.425606
2821100 -14566.1 -72426.2 0.271384
2821200 -14568.5 -72425.8 0.0564252
2821300 -14564.5 -72427.5 -0.167916
2821400 -14565.6 -72426.2 -0.342
2821500 -14568.2 -72428.4 -0.459864
2821600 -14568.8 -72426.2 -0.467066
2821700 -14564.1 -72429.8 -0.391922
2821800 -14569.3 -72426.4 -0.22893
2821900 -14569.1 -72430.6 -0.00983087
2822000 -14568.7 -72426.7 0.216312
2822100 -14565.3 -72432 0.418527
2822200 -14572.8 -72426.7 0.517013
2822300 -14568.4 -72432.8 0.533402
2822400 -14569.2 -72427.4 0.429485
2822500 -14567.8 -72433.9 0.249923
2822600 -14574.8 -72427.2 0.0269516
2822700 -14567 -72435 -0.212778
2822800 -14571.2 -72428 -0.375941
2822900 -14570.2 -72435.8 -0.475222
2823000 -14575.1 -72427.9 -0.458314
2823100 -14566.4 -72437 -0.352604
2823200 -14574.5 -72428.5 -0.168223
2823300 -14571.5 -72437.6 0.0573341
2823400 -14574.6 -72428.9 0.268686
2823500 -14567.6 -72438.8 0.449368
2823600 -14577.8 -72429.1 0.522876
2823700 -14571.4 -72439.5 0.505816
2823800 -14574.6 -72429.8 0.382945
2823900 -14570.1 -72440.4 0.173477
2824000 -14580 -72430 -0.0573176
2824100 -14570.3 -72441.1 -0.282278
2824200 -14576 -72430.8 -0.430274
2824300 -14573 -72441.8 -0.501359
2824400 -14580.3 -72431.2 -0.452456
2824500 -14569.9 -72442.7 -0.318385
2824600 -14578.8 -72431.9 -0.118955
2824700 -14575 -72443 0.122471
2824800 -14579.5 -72432.7 0.316626
2824900 -14571 -72443.9 0.465228
2825000 -14581.8 -72433.2 0.510516
2825100 -14575.5 -72444.3 0.462206
2825200 -14579 -72434.1 0.321366
2825300 -14573.6 -72445 0.106198
2825400 -14584.2 -72434.4 -0.116939
2825500 -14574.9 -72445.6 -0.331454
2825600 -14579.8 -72435.7 -0.459113
2825700 -14577 -72445.9 -0.508907
2825800 -14584.4 -72436.2 -0.451961
2825900 -14574.5 -72446.6 -0.299281
2826000 -14582.1 -72437.1 -0.0969509
2826100 -14579.6 -72446.6 0.140567
2826200 -14583.4 -72438.1 0.328659
2826300 -14575.5 -72447.4 0.464238
2826400 -14584.8 -72438.8 0.499886
2826500 -14580.7 -72447.3 0.430209
2826600 -14582.3 -72440.1 0.283684
2826700 -14578.3 -72447.9 0.0731162
2826800 -14586.7 -72440.8 -0.131933
2826900 -14580.5 -72448.1 -0.324671
2827000 -14582.3 -72442.2 -0.433033
2827100 -14581.8 -72448.3 -0.465238
2827200 -14587.2 -72442.7 -0.401944
2827300 -14580.2 -72448.8 -0.240621
2827400 -14584 -72444.1 -0.0477229
2827500 -14585 -72448.7 0.184531
2827600 -14586.2 -72444.9 0.36751
2827700 -14581.2 -72449.3 0.491917
2827800 -14586.7 -72446 0.511249
2827900 -14586.7 -72449.2 0.418592
2828000 -14584.9 -72447.1 0.250376
2828100 -14583.8 -72449.7 0.0100049
2828200 -14588.9 -72448 -0.204001
2828300 -14586.8 -72449.7 -0.397769
2828400 -14584.6 -72449.4 -0.499958
2828500 -14587.4 -72450 -0.493351
2828600 -14589.6 -72450.1 -0.401663
2828700 -14586.6 -72450.3 -0.209401
2828800 -14585.9 -72451.5 0.00187803
2828900 -14590.7 -72450.3 0.231894
2829000 -14588.8 -72452.3 0.40591
2829100 -14587.2 -72450.7 0.500511
2829200 -14588.3 -72453.4 0.498222
2829300 -14592.7 -72450.6 0.370458
2829400 -14587.3 -72454.6 0.190185
2829500 -14589.4 -72451.1 -0.0621187
2829600 -14590.8 -72455.4 -0.284451
2829700 -14593.1 -72451.2 -0.456383
2829800 -14586.8 -72456.8 -0.539707
2829900 -14592.9 -72451.5 -0.498126
2830000 -14591.9 -72457.4 -0.383991
2830100 -14592.7 -72451.9 -0.170854
2830200 -14587.9 -72458.6 0.0499628
2830300 -14596.3 -72451.9 0.266293
2830400 -14591.4 -72459.4 0.426972
2830500 -14592.9 -72452.7 0.483779
2830600 -14590.3 -72460.4 0.458953
2830700 -14598.3 -72452.7 0.31896
2830800 -14590.2 -72461.4 0.138376
2830900 -14594.6 -72453.3 -0.0894504
2831000 -14593 -72462.1 -0.299491
2831100 -14598.9 -72453.4 -0.440276
2831200 -14589.5 -72463.3 -0.509319
2831300 -14597.9 -72453.9 -0.449611
2831400 -14594.7 -72463.8 -0.316978
2831500 -14598.5 -72454.4 -0.103182
2831600 -14590.5 -72465 0.125149
2831700 -14601.2 -72454.6 0.333547
2831800 -14594.8 -72465.5 0.483545
2831900 -14598.1 -72455.5 0.513319
2832000 -14593 -72466.3 0.468502
2832100 -14603.4 -72455.6 0.305943
2832200 -14593.7 -72467 0.100961
2832300 -14599.2 -72456.6 -0.124335
2832400 -14596 -72467.5 -0.324259
2832500 -14603.8 -72456.9 -0.436173
2832600 -14593.2 -72468.5 -0.481634
2832700 -14601.8 -72457.8 -0.402266
2832800 -14598.2 -72468.6 -0.259869
2832900 -14603.1 -72458.3 -0.0459585
2833000 -14594.1 -72469.7 0.184463
2833100 -14604.9 -72458.8 0.371593
2833200 -14598.9 -72470 0.506295
2833300 -14602.4 -72459.7 0.511114
2833400 -14596.6 -72470.8 0.430205
2833500 -14607.2 -72460.2 0.251297
2833600 -14598.4 -72471.1 0.0250786
2833700 -14602.9 -72461.3 -0.192099
2833800 -14600 -72471.6 -0.385978
2833900 -14607.6 -72461.9 -0.478719
2834000 -14598 -72472.1 -0.494379
2834100 -14605 -72462.8 -0.394942
2834200 -14602.7 -72472.3 -0.224883
2834300 -14607 -72463.5 -0.00445164
2834400 -14598.8 -72473 0.22526
2834500 -14607.8 -72464.5 0.386493
2834600 -14604 -72473.1 0.490177
2834700 -14605.9 -72465.4 0.473939
2834800 -14601.3 -72473.7 0.372552
2834900 -14610.2 -72466.1 0.193
2835000 -14603.8 -72474 -0.0348346
2835100 -14605.9 -72467.2 -0.244871
2835200 -14604.7 -72474.3 -0.421519
2835300 -14610.9 -72467.8 -0.495863
2835400 -14603.4 -72474.8 -0.488391
2835500 -14607.5 -72469 -0.374019
2835600 -14607.8 -72474.7 -0.190218
2835700 -14610 -72469.9 0.019298
2835800 -14604 -72475.4 0.242341
2835900 -14610.2 -72470.8 0.391953
2836000 -14609.5 -72475.2 0.475909
2836100 -14608.7 -72472 0.451394
2836200 -14606.4 -72475.8 0.336706
2836300 -14612.4 -72472.7 0.153915
2836400 -14609.7 -72475.9 -0.0684278
2836500 -14608.3 -72474.1 -0.259696
2836600 -14609.9 -72476.2 -0.421281
2836700 -14613.4 -72474.7 -0.477043
2836800 -14609.4 -72476.6 -0.451964
2836900 -14609.5 -72476 -0.326563
2837000 -14613.3 -72476.5 -0.122052
2837100 -14612.8 -72476.7 0.0991689
2837200 -14609.8 -72477.1 0.32231
2837300 -14612.1 -72477.8 0.465631
2837400 -14615.5 -72477 0.533746
2837500 -14611.4 -72478.9 0.482281
2837600 -14611.9 -72477.6 0.332937
2837700 -14614.6 -72479.6 0.128037
2837800 -14615.8 -72477.6 -0.110692
2837900 -14610.8 -72481 -0.303826
2838000 -14615.2 -72478 -0.458738
2838100 -14615.8 -72481.5 -0.503571
2838200 -14615.4 -72478.3 -0.446106
2838300 -14611.7 -72482.9 -0.302125
2838400 -14618.7 -72478.3 -0.0758843
2838500 -14615.5 -72483.5 0.150249
2838600 -14615.6 -72479 0.36491
2838700 -14614.1 -72484.6 0.487096
2838800 -14621.1 -72478.9 0.516277
2838900 -14614.3 -72485.6 0.435189
2839000 -14617.2 -72479.6 0.258421
2839100 -14616.8 -72486.3 0.0483485
2839200 -14621.7 -72479.6 -0.193125
2839300 -14613.4 -72487.6 -0.374475
2839400 -14620.3 -72480.1 -0.500566
2839500 -14618.5 -72488 -0.514625
2839600 -14621.2 -72480.4 -0.420389
2839700 -14614.2 -72489.2 -0.257542
2839800 -14623.6 -72480.8 -0.0259936
2839900 -14618.6 -72489.7 0.184465
2840000 -14620.9 -72481.4 0.372043
2840100 -14616.5 -72490.8 0.468824
2840200 -14626 -72481.5 0.466802
2840300 -14617.6 -72491.4 0.376786
2840400 -14622.1 -72482.3 0.187975
2840500 -14619.5 -72492.2 -0.0156183
2840600 -14627 -72482.3 -0.246353
2840700 -14616.8 -72493.2 -0.4139
2840800 -14624.8 -72483.1 -0.50073
2840900 -14621.7 -72493.6 -0.496801
2841000 -14626.5 -72483.4 -0.376482
2841100 -14617.4 -72494.7 -0.204092
2841200 -14628.1 -72484 0.0284392
2841300 -14622.2 -72495 0.234377
2841400 -14625.8 -72484.7 0.404812
2841500 -14619.7 -72495.9 0.487395
2841600 -14630.5 -72485 0.460857
2841700 -14621.6 -72496.4 0.358247
2841800 -14626.4 -72486 0.159003
2841900 -14622.8 -72496.9 -0.0506921
2842000 -14631.4 -72486.2 -0.265879
2842100 -14620.7 -72497.8 -0.427057
2842200 -14628.6 -72487.1 -0.496072
2842300 -14625.4 -72498 -0.480377
2842400 -14630.9 -72487.5 -0.34866
2842500 -14621.3 -72499 -0.158286
2842600 -14631.8 -72488.2 0.0822199
2842700 -14626.5 -72499.2 0.295967
2842800 -14630 -72489.1 0.449719
2842900 -14623.5 -72500 0.518794
2843000 -14634.4 -72489.4 0.46122
2843100 -14626.2 -72500.3 0.330302
2843200 -14630.1 -72490.6 0.125226
2843300 -14626.8 -72500.8 -0.0970954
2843400 -14635.3 -72491 -0.301626
2843500 -14625.5 -72501.3 -0.448352
2843600 -14631.8 -72492.2 -0.490326
2843700 -14629.8 -72501.5 -0.446696
2843800 -14634.7 -72492.7 -0.294807
2843900 -14625.9 -72502.3 -0.0969736
2844000 -14634.7 -72493.5 0.136909
2844100 -14631.3 -72502.3 0.337003
2844200 -14633.6 -72494.4 0.459599
2844300 -14628 -72503.1 0.499345
2844400 -14637.4 -72494.9 0.423272
2844500 -14631.4 -72503.2 0.279534
2844600 -14633.3 -72496.2 0.0697432
2844700 -14631.3 -72503.6 -0.149492
2844800 -14638.5 -72496.6 -0.338286
2844900 -14630.8 -72504.1 -0.461482
2845000 -14634.7 -72497.8 -0.476494
2845100 -14634.6 -72504.2 -0.413399
2845200 -14638 -72498.5 -0.252205
2845300 -14631 -72504.9 -0.0466246
2845400 -14637.3 -72499.4 0.176301
2845500 -14636.6 -72504.8 0.366224
2845600 -14636.8 -72500.4 0.467833
2845700 -14633 -72505.4 0.488333
2845800 -14640 -72501 0.395038
2845900 -14636.9 -72505.6 0.230853
2846000 -14636.2 -72502.3 0.0136575
2846100 -14636.3 -72505.9 -0.206063
2846200 -14641.4 -72502.8 -0.38652
2846300 -14636.5 -72506.3 -0.495955
2846400 -14637.2 -72504 -0.495548
2846500 -14639.7 -72506.4 -0.416384
2846600 -14641 -72504.7 -0.23702
2846700 -14636.5 -72507 -0.00912399
2846800 -14639.6 -72505.7 0.219138
2846900 -14642 -72506.9 0.402123
2847000 -14639.8 -72506.7 0.494718
2847100 -14638.2 -72507.5 0.49784
2847200 -14642.3 -72507.4 0.381764
2847300 -14642.6 -72507.6 0.196452
2847400 -14638.9 -72508.6 -0.0328287
2847500 -14641.3 -72508 -0.255834
2847600 -14643.9 -72509.2 -0.421597
2847700 -14642.2 -72508.3 -0.517553
2847800 -14639.6 -72510.4 -0.490115
2847900 -14644.8 -72508.4 -0.374038
2848000 -14643.9 -72511.1 -0.168686
2848100 -14642.1 -72508.9 0.0721511
2848200 -14641.9 -72512.1 0.292413
2848300 -14647.4 -72509 0.458498
2848400 -14642.8 -72513 0.514883
2848500 -14643.5 -72509.6 0.485344
2848600 -14644.7 -72513.7 0.339143
2848700 -14648.3 -72509.7 0.139972
2848800 -14641.8 -72514.8 -0.0858245
2848900 -14646.3 -72510.1 -0.301937
2849000 -14646.6 -72515.4 -0.440887
2849100 -14647.9 -72510.4 -0.506747
2849200 -14642.3 -72516.5 -0.447136
2849300 -14649.8 -72510.7 -0.306424
2849400 -14646.9 -72517.1 -0.09656
2849500 -14647.6 -72511.2 0.137241
2849600 -14644.3 -72518.1 0.330312
2849700 -14652.5 -72511.3 0.467806
2849800 -14645.9 -72519 0.490809
2849900 -14648.5 -72512 0.427739
2850000 -14647.2 -72519.6 0.271915
2850100 -14653.6 -72512.1 0.0624041
2850200 -14644.9 -72520.7 -0.148711
2850300 -14651.1 -72512.7 -0.348967
2850400 -14649.5 -72521.1 -0.464128
2850500 -14653.2 -72513.1 -0.497526
2850600 -14645.3 -72522.2 -0.428939
2850700 -14654.4 -72513.4 -0.279439
2850800 -14650.1 -72522.6 -0.0738083
2850900 -14652.6 -72514.1 0.15051
2851000 -14647.2 -72523.5 0.327631
2851100 -14657.1 -72514.2 0.448592
2851200 -14649.4 -72524.3 0.462423
2851300 -14653.2 -72514.9 0.384129
2851400 -14650.1 -72524.9 0.221523
2851500 -14658.6 -72515 0.00746638
2851600 -14648.5 -72525.9 -0.209451
2851700 -14655.5 -72515.7 -0.401102
2851800 -14652.8 -72526.2 -0.508996
2851900 -14658.4 -72516.2 -0.523935
2852000 -14648.6 -72527.4 -0.435736
2852100 -14658.8 -72516.6 -0.259662
2852200 -14653.8 -72527.6 -0.0383492
2852300 -14657.5 -72517.4 0.193886
2852400 -14650.4 -72528.5 0.367435
2852500 -14661.5 -72517.7 0.471046
2852600 -14653.5 -72528.9 0.467307
2852700 -14657.6 -72518.5 0.3659
2852800 -14653.4 -72529.5 0.193392
2852900 -14662.9 -72518.7 -0.0281726
2853000 -14652.5 -72530.3 -0.242688
2853100 -14659.4 -72519.5 -0.420945
2853200 -14656.3 -72530.6 -0.50706
2853300 -14662.8 -72520 -0.498732
2853400 -14652.5 -72531.6 -0.384479
2853500 -14662.5 -72520.6 -0.191388
2853600 -14657.9 -72531.9 0.0327776
2853700 -14661.9 -72521.3 0.257047
2853800 -14654.2 -72532.6 0.414108
2853900 -14665.3 -72521.8 0.489928
2854000 -14657.8 -72532.9 0.456596
2854100 -14661.6 -72522.7 0.334218
2854200 -14657.2 -72533.5 0.146218
2854300 -14666.7 -72523.1 -0.0700548
2854400 -14657 -72534.1 -0.267343
2854500 -14663 -72524 -0.421
2854600 -14660.3 -72534.4 -0.475846
2854700 -14666.8 -72524.5 -0.437019
2854800 -14656.9 -72535.2 -0.308321
2854900 -14665.8 -72525.2 -0.107845
2855000 -14662.3 -72535.5 0.122048
2855100 -14666 -72525.8 0.345575
2855200 -14658.4 -72536.2 0.489936
2855300 -14668.9 -72526.4 0.547182
2855400 -14662.6 -72536.5 0.494591
2855500 -14665.4 -72527.3 0.352799
2855600 -14661.4 -72537 0.148201
2855700 -14670.5 -72527.8 -0.0835169
2855800 -14661.9 -72537.4 -0.277382
2855900 -14666.4 -72528.9 -0.421311
2856000 -14664.6 -72537.6 -0.460988
2856100 -14670.4 -72529.5 -0.413265
2856200 -14661.6 -72538.3 -0.271708
2856300 -14668.8 -72530.3 -0.0601652
2856400 -14666.9 -72538.3 0.161715
2856500 -14669.5 -72531.1 0.362334
2856600 -14662.9 -72539.2 0.482039
2856700 -14671.8 -72531.6 0.517498
2856800 -14667.5 -72539.3 0.443806
2856900 -14668.8 -72532.7 0.278881
2857000 -14665.7 -72540 0.0613295
2857100 -14673.8 -72533 -0.184002
2857200 -14667 -72540.2 -0.377128
2857300 -14669.4 -72534.2 -0.502664
2857400 -14669.2 -72540.5 -0.529446
2857500 -14674 -72534.6 -0.445148
2857600 -14666.7 -72541.1 -0.277981
2857700 -14671.7 -72535.7 -0.0470082
2857800 -14671.7 -72541.2 0.179743
2857900 -14672.9 -72536.4 0.368102
2858000 -14667.8 -72541.8 0.464101
2858100 -14674.5 -72537.2 0.466787
2858200 -14672.6 -72541.9 0.368601
2858300 -14672 -72538.1 0.185649
2858400 -14670.5 -72542.4 -0.0237248
2858500 -14676.6 -72538.6 -0.239744
2858600 -14672.4 -72542.7 -0.402393
2858700 -14672.4 -72539.7 -0.490688
2858800 -14673.9 -72543.1 -0.4786
2858900 -14677.2 -72540.2 -0.364582
2859000 -14671.9 -72543.5 -0.179483
2859100 -14674.4 -72541.2 0.0530706
2859200 -14676.7 -72543.7 0.268383
2859300 -14676.3 -72541.9 0.438487
2859400 -14672.6 -72544.3 0.516772
2859500 -14677.2 -72542.7 0.48775
2859600 -14677.8 -72544.3 0.36695
2859700 -14675.2 -72543.6 0.174329
2859800 -14675.1 -72544.9 -0.0388159
2859900 -14679.5 -72544.2 -0.240884
2860000 -14677.6 -72545.1 -0.384828
2860100 -14675.3 -72545.3 -0.452367
2860200 -14678.6 -72545.4 -0.419243
2860300 -14680.3 -72545.8 -0.296159
2860400 -14677.1 -72546 -0.112133
2860500 -14677.1 -72546.9 0.106443
2860600 -14681.7 -72546 0.308284
2860700 -14679.7 -72547.5 0.463472
2860800 -14677.8 -72546.8 0.522031
2860900 -14680 -72548.4 0.48019
2861000 -14683.3 -72546.7 0.340155
2861100 -14678.5 -72549.2 0.132842
2861200 -14680 -72547.4 -0.0868481
2861300 -14682.5 -72549.8 -0.295713
2861400 -14683 -72547.6 -0.436178
2861500 -14678.4 -72550.8 -0.495042
2861600 -14683.3 -72548 -0.449209
2861700 -14683.5 -72551.3 -0.311507
2861800 -14682.3 -72548.5 -0.113586
2861900 -14679.9 -72552.3 0.109824
2862000 -14686.3 -72548.6 0.300883
2862100 -14682.9 -72553 0.431967
2862200 -14682.6 -72549.3 0.470837
2862300 -14682.6 -72553.7 0.410673
2862400 -14688.1 -72549.3 0.263775
2862500 -14681.8 -72554.6 0.0527922
2862600 -14684.6 -72549.9 -0.168421
2862700 -14685.4 -72555.1 -0.371728
2862800 -14688.3 -72550.1 -0.488223
2862900 -14681.4 -72556.3 -0.517063
2863000 -14687.9 -72550.6 -0.43879
2863100 -14686.7 -72556.6 -0.267495
2863200 -14687.6 -72551.1 -0.0556413
2863300 -14682.8 -72557.7 0.175918
2863400 -14691.1 -72551.2 0.360283
2863500 -14686.4 -72558.2 0.480808
2863600 -14687.6 -72552 0.488222
2863700 -14685.5 -72559 0.395712
2863800 -14693.1 -72551.9 0.22942
2863900 -14685.3 -72559.8 0.000344187
2864000 -14689.2 -72552.8 -0.211172
2864100 -14688.4 -72560.2 -0.38566
2864200 -14693.3 -72552.9 -0.478574
2864300 -14684.8 -72561.4 -0.478636
2864400 -14692.3 -72553.4 -0.386512
2864500 -14690.1 -72561.6 -0.208105
2864600 -14692.6 -72553.9 0.000819049
2864700 -14685.9 -72562.7 0.225079
2864800 -14695.6 -72554.1 0.397217
2864900 -14690 -72563.1 0.492205
2865000 -14692.3 -72554.9 0.482096
2865100 -14688.5 -72563.9 0.364545
2865200 -14697.7 -72554.9 0.184704
2865300 -14688.9 -72564.7 -0.0487494
2865400 -14693.6 -72555.8 -0.256177
2865500 -14691.5 -72565.1 -0.420848
2865600 -14698.1 -72555.9 -0.50069
2865700 -14688.4 -72566.1 -0.47953
2865800 -14696.5 -72556.6 -0.368806
2865900 -14693.5 -72566.3 -0.181187
2866000 -14697.3 -72557 0.0332381
2866100 -14689.3 -72567.3 0.255246
2866200 -14699.7 -72557.4 0.415753
2866300 -14693.8 -72567.6 0.485803
2866400 -14697 -72558.1 0.458838
2866500 -14691.8 -72568.6 0.32677
2866600 -14702.1 -72558.3 0.129424
2866700 -14693 -72569.1 -0.100752
2866800 -14698 -72559 -0.31131
2866900 -14695 -72569.7 -0.46923
2867000 -14702.8 -72559.2 -0.524573
2867100 -14692.3 -72570.5 -0.475874
2867200 -14700.7 -72559.9 -0.334204
2867300 -14697.2 -72571 -0.109569
2867400 -14702.1 -72560.4 0.129523
2867500 -14693 -72571.8 0.345551
2867600 -14703.9 -72560.8 0.481331
2867700 -14697.7 -72572.1 0.523102
2867800 -14701.3 -72561.7 0.459337
2867900 -14695.4 -72572.8 0.300947
2868000 -14706.1 -72561.9 0.0977721
2868100 -14697 -72573.3 -0.135829
2868200 -14702 -72562.8 -0.316111
2868300 -14698.5 -72573.7 -0.435652
2868400 -14706.9 -72562.9 -0.456389
2868500 -14696.2 -72574.6 -0.378837
2868600 -14704.4 -72563.7 -0.228988
2868700 -14701 -72574.8 -0.0139233
2868800 -14706.5 -72564.1 0.198137
2868900 -14696.7 -72575.9 0.391515
2869000 -14707.7 -72564.6 0.500823
2869100 -14701.8 -72576 0.513937
2869200 -14705.7 -72565.3 0.425727
2869300 -14698.9 -72577 0.241651
2869400 -14710.3 -72565.5 0.0253201
2869500 -14701.3 -72577.2 -0.201951
2869600 -14706.1 -72566.5 -0.36545
2869700 -14702.2 -72577.8 -0.462455
2869800 -14711.3 -72566.7 -0.469758
2869900 -14700.5 -72578.5 -0.373178
2870000 -14708.2 -72567.7 -0.219703
2870100 -14704.9 -72578.7 -0.00362306
2870200 -14710.7 -72568 0.200182
2870300 -14700.9 -72579.6 0.377632
2870400 -14711.2 -72568.7 0.469496
2870500 -14706.1 -72579.7 0.466561
2870600 -14709.8 -72569.2 0.373746
2870700 -14702.9 -72580.6 0.181816
2870800 -14714 -72569.6 -0.0256132
2870900 -14705.7 -72581 -0.244283
2871000 -14710 -72570.5 -0.410949
2871100 -14705.9 -72581.6 -0.500874
2871200 -14715.2 -72570.7 -0.491416
2871300 -14704.8 -72582.1 -0.372653
2871400 -14711.8 -72571.7 -0.196589
2871500 -14708.9 -72582.4 0.0308083
2871600 -14714.8 -72572.1 0.236495
2871700 -14705.1 -72583.1 0.400676
2871800 -14714.8 -72572.8 0.478397
2871900 -14710.3 -72583.3 0.447587
2872000 -14713.8 -72573.5 0.335848
2872100 -14706.9 -72584 0.137797
2872200 -14717.6 -72573.9 -0.0716023
2872300 -14710.1 -72584.4 -0.284816
2872400 -14713.8 -72574.8 -0.434566
2872500 -14710 -72584.9 -0.490225
2872600 -14719.1 -72575 -0.455026
2872700 -14709.3 -72585.6 -0.309056
2872800 -14715.4 -72575.9 -0.118866
2872900 -14713.1 -72585.8 0.115572
2873000 -14719 -72576.2 0.317249
2873100 -14709.2 -72586.7 0.463331
2873200 -14718.4 -72576.9 0.520161
2873300 -14714.7 -72586.7 0.4574
2873400 -14717.8 -72577.7 0.319201
2873500 -14711 -72587.5 0.105191
2873600 -14721.1 -72578.2 -0.11093
2873700 -14714.8 -72587.6 -0.305096
2873800 -14717.5 -72579 -0.42948
2873900 -14714 -72588.3 -0.459407
2874000 -14722.6 -72579.4 -0.402987
2874100 -14713.9 -72588.7 -0.247638
2874200 -14718.8 -72580.3 -0.0544407
2874300 -14717.1 -72589 0.170674
2874400 -14722.6 -72580.7 0.357219
2874500 -14713.8 -72589.8 0.477081
2874600 -14721.5 -72581.4 0.507506
2874700 -14719.1 -72590 0.426343
2874800 -14721.8 -72582 0.269566
2874900 -14715.2 -72590.8 0.0412051
2875000 -14724.7 -72582.5 -0.173509
2875100 -14719.4 -72591 -0.365155
2875200 -14721.3 -72583.4 -0.48019
2875300 -14718.1 -72591.6 -0.496093
2875400 -14726.4 -72583.7 -0.425664
2875500 -14718.6 -72591.9 -0.25266
2875600 -14722.3 -72584.7 -0.0496072
2875700 -14721.4 -72592.3 0.183964
2875800 -14726.5 -72585.1 0.365548
2875900 -14718.4 -72592.9 0.472031
2876000 -14724.9 -72585.9 0.479736
2876100 -14723.6 -72593.1 0.372492
2876200 -14725.6 -72586.5 0.200525
2876300 -14719.5 -72593.9 -0.0381688
2876400 -14727.9 -72587 -0.251835
2876500 -14724 -72594.1 -0.432077
2876600 -14724.9 -72587.8 -0.532627
2876700 -14722.3 -72594.7 -0.507836
2876800 -14730 -72588.1 -0.408413
2876900 -14723.3 -72595 -0.208639
2877000 -14725.8 -72589 0.00879222
2877100 -14725.5 -72595.5 0.239857
2877200 -14730.2 -72589.4 0.407079
2877300 -14722.8 -72596.1 0.481785
2877400 -14728.2 -72590.3 0.470203
2877500 -14727.9 -72596.2 0.331668
2877600 -14729.4 -72590.8 0.15087
2877700 -14723.8 -72597 -0.0853692
2877800 -14731.2 -72591.4 -0.290882
2877900 -14728.6 -72597.1 -0.435032
2878000 -14728.6 -72592.2 -0.495534
2878100 -14726.5 -72597.8 -0.432976
2878200 -14733.5 -72592.6 -0.308515
2878300 -14728 -72598.2 -0.097232
2878400 -14729.3 -72593.5 0.124812
2878500 -14729.8 -72598.6 0.332688
2878600 -14734.1 -72593.9 0.471396
2878700 -14727.4 -72599.2 0.507619
2878800 -14731.6 -72594.7 0.468983
2878900 -14732.3 -72599.4 0.314025
2879000 -14733.2 -72595.2 0.122337
2879100 -14728.3 -72600 -0.101508
2879200 -14734.7 -72595.7 -0.297673
2879300 -14733.1 -72600.3 -0.420166
2879400 -14732.4 -72596.6 -0.462518
2879500 -14730.6 -72600.9 -0.393005
2879600 -14737 -72596.9 -0.261416
2879700 -14732.6 -72601.3 -0.0443427
2879800 -14732.9 -72597.9 0.162898
2879900 -14733.9 -72601.6 0.343971
2880000 -14737.8 -72598.2 0.466573
2880100 -14732 -72602.3 0.486739
2880200 -14734.9 -72599 0.429621
2880300 -14736.6 -72602.5 0.267619
2880400 -14737.1 -72599.6 0.0719722
2880500 -14732.5 -72603.2 -0.154753
2880600 -14738 -72600.1 -0.338906
2880700 -14737.7 -72603.3 -0.451062
2880800 -14736.2 -72600.9 -0.482421
2880900 -14734.8 -72604 -0.392328
2881000 -14740.6 -72601.3 -0.242862
2881100 -14737.3 -72604.4 -0.0195468
2881200 -14736.4 -72602.2 0.191771
2881300 -14738.1 -72604.8 0.371651
2881400 -14741.6 -72602.4 0.487456
2881500 -14736.6 -72605.4 0.488551
2881600 -14738.4 -72603.4 0.412435
2881700 -14741 -72605.5 0.226515
2881800 -14741.1 -72603.8 0.0127569
2881900 -14736.9 -72606.4 -0.215103
2882000 -14741.4 -72604.4 -0.392559
2882100 -14742.3 -72606.5 -0.477382
2882200 -14740 -72605.2 -0.484128
2882300 -14739 -72607.2 -0.361351
2882400 -14744 -72605.6 -0.198449
2882500 -14741.9 -72607.5 0.0249841
2882600 -14740 -72606.4 0.229595
2882700 -14742.1 -72607.9 0.387805
2882800 -14745.2 -72606.7 0.47577
2882900 -14741.1 -72608.5 0.444408
2883000 -14741.7 -72607.6 0.343026
2883100 -14745.1 -72608.7 0.136473
2883200 -14744.9 -72608 -0.0732451
2883300 -14741.3 -72609.5 -0.279959
2883400 -14744.7 -72608.7 -0.438565
2883500 -14746.6 -72609.6 -0.489401
2883600 -14743.9 -72609.4 -0.465777
2883700 -14743.1 -72610.4 -0.326525
2883800 -14747.6 -72609.8 -0.148572
2883900 -14746.5 -72610.6 0.0813844
2884000 -14743.8 -72610.6 0.287962
2884100 -14746.2 -72611.1 0.425677
2884200 -14749 -72610.9 0.498351
2884300 -14745.7 -72611.7 0.441666
2884400 -14745.3 -72611.8 0.328343
2884500 -14749.3 -72612 0.116459
2884600 -14748.8 -72612.2 -0.0994294
2884700 -14745.7 -72612.7 -0.300438
2884800 -14748.3 -72612.8 -0.450776
2884900 -14751 -72612.9 -0.487554
2885000 -14747.9 -72613.5 -0.451306
2885100 -14747.3 -72613.6 -0.290748
2885200 -14751.2 -72613.9 -0.0971698
2885300 -14751 -72613.9 0.135466
2885400 -14747.6 -72614.7 0.332246
2885500 -14750.2 -72614.4 0.451432
2885600 -14752.7 -72615 0.508089
2885700 -14750.1 -72614.9 0.430303
2885800 -14748.9 -72615.8 0.294295
